,Employee ID,Age,Gender,Department,Job Satisfaction,Stress Level,Annual Salary,Overtime Hours/Month,Manager Rating,Promotion in Last 5 Years,Date Hired,Parent Education Level,Favorite Activity,Job Description
142,E00142,59,M,Sales,3,10,81K(est.),44,4,Yes,2002/07,Graduate,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
143,E00143,45,male,Operations,5,8,64K(est.),40,1,Yes,1990/02,PhD,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
144,E00144,28,Male,Marketing,3,9,70K(est.),6,1,Yes,1997/05,Graduate,Cooking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
145,E00145,23,Male,Marketing,1,3,87K(est.),7,5,Yes,1994/06,College,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
146,E00146,59,male,Sales,9,7,114K(est.),21,2,Yes,2006/10,High School,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
147,E00147,33,male,Marketing,4,1,76K(est.),1,4,No,2020/05,Ino,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
148,E00148,40,Male,IT,2,6,100K(est.),34,1,Yes,2016/01,PhD,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
149,E00149,31,female,HR,2,2,102K(est.),4,5,Yes,1999/09,High School,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
150,E00150,26,female,IT,7,9,74K(est.),38,2,Yes,2018/08,Graduate,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
151,E00151,64,Male,Operations,3,7,44K(est.),4,3,No,1993/09,Graduate,Cooking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
152,E00152,47,F,HR,1,,89K(est.),39,5,Yes,2005/06,High School,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
153,E00153,29,M,Sales,2,3,115K(est.),0,3,No,1996/12,High School,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
154,E00154,54,F,HR,6,9,71K(est.),46,1,Yes,2018/07,iuHKVFqE,Cooking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
155,E00155,27,M,Finance,1,6,110K(est.),14,2,Yes,2013/09,Graduate,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
156,E00156,60,female,IT,4,6,83K(est.),20,1,Yes,1990/10,College,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
157,E00157,56,female,Operations,8,3,100K(est.),24,4,No,2014/09,PhD,Gaming,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
158,E00158,47,F,Marketing,5,5,103K(est.),0,4,Yes,2018/08,PhD,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
159,E00159,57,female,IT,10,10,80K(est.),49,1,Yes,1996/07,College,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
160,E00160,58,female,Marketing,7,10,45K(est.),44,4,Yes,1995/10,Graduate,Traveling,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
161,E00161,60,Male,Operations,4,6,84K(est.),1,2,No,2021/03,Graduate,Hiking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
162,E00162,59,female,Operations,5,10,114K(est.),28,5,Yes,2001/09,Graduate,Hiking,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
163,E00163,41,male,HR,9,7,50K(est.),28,1,Yes,2019/04,Graduate,Reading,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
164,E00164,39,Female,Marketing,4,8,50K(est.),29,2,Yes,2006/09,High School,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
165,E00165,49,Female,Finance,2,1,106K(est.),26,3,No,1990/05,College,Gaming,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
166,E00166,29,F,Finance,7,9,40K(est.),31,5,Yes,2004/03,College,Playing Sports,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
167,E00167,47,Female,Operations,3,2,105K(est.),1,2,No,2001/08,Graduate,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
168,E00168,28,Male,Finance,3,6,107K(est.),5,2,Yes,2009/11,College,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
169,E00169,28,female,IT,5,2,61K(est.),46,2,No,2004/05,High School,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
170,E00170,28,M,IT,7,6,114K(est.),17,3,Yes,2016/01,PhD,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
171,E00171,57,female,Finance,1,2,82K(est.),42,2,Yes,2021/12,Graduate,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
172,E00172,31,male,Finance,2,5,109K(est.),46,1,No,2008/11,High School,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
173,E00173,38,F,HR,10,10,103K(est.),39,3,Yes,1998/11,PhD,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
174,E00174,26,Female,Sales,2,2,47K(est.),24,1,No,2019/11,College,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
175,E00175,34,female,Operations,3,6,99K(est.),6,2,Yes,1999/02,High School,Cooking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
176,E00176,24,Male,IT,8,9,81K(est.),36,5,Yes,2022/05,High School,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
177,E00177,58,Female,Marketing,5,1,93K(est.),19,3,Yes,1990/07,College,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
178,E00178,50,male,Operations,9,2,74K(est.),20,5,Yes,1997/07,Graduate,Cooking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
179,E00179,57,male,IT,4,6,47K(est.),25,5,No,2005/02,PhD,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
180,E00180,54,female,Finance,7,8,83K(est.),34,1,Yes,2006/03,PhD,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
181,E00181,63,F,Sales,4,7,64K(est.),10,4,Yes,2007/09,High School,Playing Sports,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
182,E00182,46,Male,Operations,3,7,115K(est.),48,1,Yes,2018/12,High School,Hiking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
183,E00183,47,Male,Finance,5,9,74K(est.),36,5,Yes,1998/01,yrEcrane,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
184,E00184,23,M,Marketing,9,4,109K(est.),24,3,No,2016/03,Graduate,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
185,E00185,53,Male,Operations,3,2,110K(est.),36,1,No,1996/12,College,Hiking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
186,E00186,44,F,Finance,4,10,55K(est.),30,1,No,2005/07,Graduate,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
187,E00187,28,Female,IT,9,2,70K(est.),17,1,Yes,2011/08,PhD,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
188,E00188,52,female,Sales,9,3,86K(est.),28,2,No,2020/02,cVWdmMWrxeW,Hiking,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
189,E00189,30,Male,Operations,7,6,81K(est.),42,4,Yes,2017/08,PhD,Hiking,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
190,E00190,55,Female,Marketing,3,1,113K(est.),35,2,Yes,1995/09,College,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
191,E00191,28,F,Finance,8,7,79K(est.),38,3,Yes,2010/03,Graduate,Reading,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
192,E00192,56,male,IT,2,9,100K(est.),18,4,Yes,2019/11,HSKCnKsdcOr,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
193,E00193,25,Female,IT,3,8,58K(est.),49,3,No,2011/01,PhD,Reading,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
194,E00194,59,Female,HR,8,9,111K(est.),41,4,Yes,1995/06,High School,Traveling,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
195,E00195,30,female,HR,5,5,91K(est.),20,1,Yes,2022/08,Graduate,Hiking,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
196,E00196,47,female,Sales,1,2,49K(est.),41,3,No,2007/02,High School,Reading,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
197,E00197,23,F,Operations,8,6,77K(est.),10,4,Yes,1999/03,College,Gaming,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
198,E00198,48,Female,Operations,8,,120K(est.),24,2,Yes,2010/12,Graduate,Cooking,"Oversees supply chain, logistics, and production efficiency. Skills: Logistics Management, ERP Systems, Process Improvement, Leadership."
199,E00199,28,Female,Finance,6,9,120K(est.),44,1,Yes,1993/04,Graduate,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
200,E00200,63,M,Operations,10,9,47K(est.),10,4,Yes,2017/06,Graduate,Reading,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
201,E00201,40,F,Finance,1,3,97K(est.),6,4,Yes,2013/11,NuALDwBd,Traveling,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
202,E00202,55,male,Finance,6,2,89K(est.),31,3,No,1993/10,JgPmbdeocvs,Playing Sports,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
203,E00203,55,male,IT,7,4,105K(est.),32,4,Yes,2016/03,College,Reading,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
204,E00204,41,male,Operations,6,5,69K(est.),15,3,Yes,2021/04,College,Gaming,"Handles budgeting, financial planning, and reporting. Skills: Excel, Financial Modeling, Accounting Software, Analytical Thinking."
205,E00205,53,M,IT,1,6,46K(est.),12,1,Yes,1999/06,Graduate,Gaming,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
206,E00206,37,female,Finance,8,7,44K(est.),5,3,Yes,2023/03,College,Cooking,"Develops campaigns, manages branding, and analyzes market trends. Skills: SEO, Social Media Management, Data Analysis, Creativity."
207,E00207,54,Male,Finance,4,8,117K(est.),47,2,Yes,2009/02,College,Traveling,"Responsible for recruitment, onboarding, employee relations, and compliance. Skills: Communication, Conflict Resolution, HRIS, Microsoft Office."
208,E00208,30,female,Finance,4,,111K(est.),7,2,No,2010/03,pYd,Gaming,"Ensures smooth operation of IT systems, handles troubleshooting and maintenance. Skills: Networking, System Administration, Python, Security Protocols."
209,E00209,55,female,Marketing,2,5,56K(est.),9,5,Yes,2003/02,College,Playing Sports,"Engages with clients, closes deals, and drives revenue growth. Skills: Negotiation, CRM Software, Communication, Customer Relations."
